id,gender,age,Mask,Class,img
001443,1,1,m,4,input/data/train/images/001443_female_Asian_45/mask5.jpg
001443,1,1,m,4,input/data/train/images/001443_female_Asian_45/mask3.jpg
003146,1,0,n,15,input/data/train/images/003146_female_Asian_20/normal.jpg
003146,1,0,i,9,input/data/train/images/003146_female_Asian_20/incorrect_mask.jpg
003146,1,0,m,3,input/data/train/images/003146_female_Asian_20/mask2.jpg
003146,1,0,m,3,input/data/train/images/003146_female_Asian_20/mask4.jpg
003146,1,0,m,3,input/data/train/images/003146_female_Asian_20/mask1.jpg
003146,1,0,m,3,input/data/train/images/003146_female_Asian_20/mask5.jpg
003146,1,0,m,3,input/data/train/images/003146_female_Asian_20/mask3.jpg
005441,0,1,n,13,input/data/train/images/005441_male_Asian_50/normal.jpg
005441,0,1,i,7,input/data/train/images/005441_male_Asian_50/incorrect_mask.jpg
005441,0,1,m,1,input/data/train/images/005441_male_Asian_50/mask2.jpg
005441,0,1,m,1,input/data/train/images/005441_male_Asian_50/mask4.jpg
005441,0,1,m,1,input/data/train/images/005441_male_Asian_50/mask1.jpg
005441,0,1,m,1,input/data/train/images/005441_male_Asian_50/mask5.jpg
005441,0,1,m,1,input/data/train/images/005441_male_Asian_50/mask3.jpg
003371,1,0,n,15,input/data/train/images/003371_female_Asian_19/normal.jpg
003371,1,0,i,9,input/data/train/images/003371_female_Asian_19/incorrect_mask.jpg
003371,1,0,m,3,input/data/train/images/003371_female_Asian_19/mask2.jpg
003371,1,0,m,3,input/data/train/images/003371_female_Asian_19/mask4.jpg
003371,1,0,m,3,input/data/train/images/003371_female_Asian_19/mask1.jpg
003371,1,0,m,3,input/data/train/images/003371_female_Asian_19/mask5.jpg
003371,1,0,m,3,input/data/train/images/003371_female_Asian_19/mask3.jpg
006392,0,0,n,12,input/data/train/images/006392_male_Asian_19/normal.jpg
006392,0,0,i,6,input/data/train/images/006392_male_Asian_19/incorrect_mask.jpg
006392,0,0,m,0,input/data/train/images/006392_male_Asian_19/mask2.jpg
006392,0,0,m,0,input/data/train/images/006392_male_Asian_19/mask4.jpg
006392,0,0,m,0,input/data/train/images/006392_male_Asian_19/mask1.jpg
006392,0,0,m,0,input/data/train/images/006392_male_Asian_19/mask5.jpg
006392,0,0,m,0,input/data/train/images/006392_male_Asian_19/mask3.jpg
006434,1,0,n,15,input/data/train/images/006434_female_Asian_18/normal.jpg
006434,1,0,i,9,input/data/train/images/006434_female_Asian_18/incorrect_mask.jpg
006434,1,0,m,3,input/data/train/images/006434_female_Asian_18/mask2.jpg
006434,1,0,m,3,input/data/train/images/006434_female_Asian_18/mask4.jpg
006434,1,0,m,3,input/data/train/images/006434_female_Asian_18/mask1.jpg
006434,1,0,m,3,input/data/train/images/006434_female_Asian_18/mask5.jpg
006434,1,0,m,3,input/data/train/images/006434_female_Asian_18/mask3.jpg
001564,0,0,n,12,input/data/train/images/001564_male_Asian_22/normal.jpg
001564,0,0,i,6,input/data/train/images/001564_male_Asian_22/incorrect_mask.jpg
001564,0,0,m,0,input/data/train/images/001564_male_Asian_22/mask2.jpg
001564,0,0,m,0,input/data/train/images/001564_male_Asian_22/mask4.jpg
001564,0,0,m,0,input/data/train/images/001564_male_Asian_22/mask1.jpg
001564,0,0,m,0,input/data/train/images/001564_male_Asian_22/mask5.jpg
001564,0,0,m,0,input/data/train/images/001564_male_Asian_22/mask3.jpg
004244,1,2,n,17,input/data/train/images/004244_female_Asian_60/normal.jpg
004244,1,2,i,11,input/data/train/images/004244_female_Asian_60/incorrect_mask.jpg
004244,1,2,m,5,input/data/train/images/004244_female_Asian_60/mask2.jpg
004244,1,2,m,5,input/data/train/images/004244_female_Asian_60/mask4.jpg
004244,1,2,m,5,input/data/train/images/004244_female_Asian_60/mask1.jpg
004244,1,2,m,5,input/data/train/images/004244_female_Asian_60/mask5.jpg
004244,1,2,m,5,input/data/train/images/004244_female_Asian_60/mask3.jpg
003359,1,0,n,15,input/data/train/images/003359_female_Asian_20/normal.jpg
003359,1,0,i,9,input/data/train/images/003359_female_Asian_20/incorrect_mask.jpg
003359,1,0,m,3,input/data/train/images/003359_female_Asian_20/mask2.jpg
003359,1,0,m,3,input/data/train/images/003359_female_Asian_20/mask4.jpg
003359,1,0,m,3,input/data/train/images/003359_female_Asian_20/mask1.jpg
003359,1,0,m,3,input/data/train/images/003359_female_Asian_20/mask5.jpg
003359,1,0,m,3,input/data/train/images/003359_female_Asian_20/mask3.jpg
003358,1,0,n,15,input/data/train/images/003358_female_Asian_20/normal.jpg
003358,1,0,i,9,input/data/train/images/003358_female_Asian_20/incorrect_mask.jpg
003358,1,0,m,3,input/data/train/images/003358_female_Asian_20/mask2.jpg
003358,1,0,m,3,input/data/train/images/003358_female_Asian_20/mask4.jpg
003358,1,0,m,3,input/data/train/images/003358_female_Asian_20/mask1.jpg
003358,1,0,m,3,input/data/train/images/003358_female_Asian_20/mask5.jpg
003358,1,0,m,3,input/data/train/images/003358_female_Asian_20/mask3.jpg
005154,0,1,n,13,input/data/train/images/005154_male_Asian_35/normal.jpg
005154,0,1,i,7,input/data/train/images/005154_male_Asian_35/incorrect_mask.jpg
005154,0,1,m,1,input/data/train/images/005154_male_Asian_35/mask2.jpg
005154,0,1,m,1,input/data/train/images/005154_male_Asian_35/mask4.jpg
005154,0,1,m,1,input/data/train/images/005154_male_Asian_35/mask1.jpg
005154,0,1,m,1,input/data/train/images/005154_male_Asian_35/mask5.jpg
005154,0,1,m,1,input/data/train/images/005154_male_Asian_35/mask3.jpg
001270,0,0,n,12,input/data/train/images/001270_male_Asian_21/normal.jpg
001270,0,0,i,6,input/data/train/images/001270_male_Asian_21/incorrect_mask.jpg
001270,0,0,m,0,input/data/train/images/001270_male_Asian_21/mask2.jpg
001270,0,0,m,0,input/data/train/images/001270_male_Asian_21/mask4.jpg
001270,0,0,m,0,input/data/train/images/001270_male_Asian_21/mask1.jpg
001270,0,0,m,0,input/data/train/images/001270_male_Asian_21/mask5.jpg
001270,0,0,m,0,input/data/train/images/001270_male_Asian_21/mask3.jpg
001647-1,1,1,n,16,input/data/train/images/001647-1_female_Asian_56/normal.jpg
001647-1,1,1,i,10,input/data/train/images/001647-1_female_Asian_56/incorrect_mask.jpg
001647-1,1,1,m,4,input/data/train/images/001647-1_female_Asian_56/mask2.jpg
001647-1,1,1,m,4,input/data/train/images/001647-1_female_Asian_56/mask4.jpg
001647-1,1,1,m,4,input/data/train/images/001647-1_female_Asian_56/mask1.jpg
001647-1,1,1,m,4,input/data/train/images/001647-1_female_Asian_56/mask5.jpg
001647-1,1,1,m,4,input/data/train/images/001647-1_female_Asian_56/mask3.jpg
001631,1,1,n,16,input/data/train/images/001631_female_Asian_58/normal.jpg
001631,1,1,i,10,input/data/train/images/001631_female_Asian_58/incorrect_mask.jpg
001631,1,1,m,4,input/data/train/images/001631_female_Asian_58/mask2.jpg
001631,1,1,m,4,input/data/train/images/001631_female_Asian_58/mask4.jpg
001631,1,1,m,4,input/data/train/images/001631_female_Asian_58/mask1.jpg
001631,1,1,m,4,input/data/train/images/001631_female_Asian_58/mask5.jpg
001631,1,1,m,4,input/data/train/images/001631_female_Asian_58/mask3.jpg
001107,0,0,n,12,input/data/train/images/001107_male_Asian_25/normal.jpg
001107,0,0,i,6,input/data/train/images/001107_male_Asian_25/incorrect_mask.jpg
001107,0,0,m,0,input/data/train/images/001107_male_Asian_25/mask2.jpg
001107,0,0,m,0,input/data/train/images/001107_male_Asian_25/mask4.jpg
001107,0,0,m,0,input/data/train/images/001107_male_Asian_25/mask1.jpg
001107,0,0,m,0,input/data/train/images/001107_male_Asian_25/mask5.jpg
001107,0,0,m,0,input/data/train/images/001107_male_Asian_25/mask3.jpg
001762,0,1,n,13,input/data/train/images/001762_male_Asian_40/normal.jpg
001762,0,1,i,7,input/data/train/images/001762_male_Asian_40/incorrect_mask.jpg
001762,0,1,m,1,input/data/train/images/001762_male_Asian_40/mask2.jpg
001762,0,1,m,1,input/data/train/images/001762_male_Asian_40/mask4.jpg
001762,0,1,m,1,input/data/train/images/001762_male_Asian_40/mask1.jpg
001762,0,1,m,1,input/data/train/images/001762_male_Asian_40/mask5.jpg
001762,0,1,m,1,input/data/train/images/001762_male_Asian_40/mask3.jpg
001785,0,0,n,12,input/data/train/images/001785_male_Asian_26/normal.jpg
001785,0,0,i,6,input/data/train/images/001785_male_Asian_26/incorrect_mask.jpg
001785,0,0,m,0,input/data/train/images/001785_male_Asian_26/mask2.jpg
001785,0,0,m,0,input/data/train/images/001785_male_Asian_26/mask4.jpg
001785,0,0,m,0,input/data/train/images/001785_male_Asian_26/mask1.jpg
001785,0,0,m,0,input/data/train/images/001785_male_Asian_26/mask5.jpg
001785,0,0,m,0,input/data/train/images/001785_male_Asian_26/mask3.jpg
001127,0,0,n,12,input/data/train/images/001127_male_Asian_18/normal.jpg
001127,0,0,i,6,input/data/train/images/001127_male_Asian_18/incorrect_mask.jpg
001127,0,0,m,0,input/data/train/images/001127_male_Asian_18/mask2.jpg
001127,0,0,m,0,input/data/train/images/001127_male_Asian_18/mask4.jpg
001127,0,0,m,0,input/data/train/images/001127_male_Asian_18/mask1.jpg
001127,0,0,m,0,input/data/train/images/001127_male_Asian_18/mask5.jpg
001127,0,0,m,0,input/data/train/images/001127_male_Asian_18/mask3.jpg
003731,1,2,n,17,input/data/train/images/003731_female_Asian_60/normal.jpg
003731,1,2,i,11,input/data/train/images/003731_female_Asian_60/incorrect_mask.jpg
003731,1,2,m,5,input/data/train/images/003731_female_Asian_60/mask2.jpg
003731,1,2,m,5,input/data/train/images/003731_female_Asian_60/mask4.jpg
003731,1,2,m,5,input/data/train/images/003731_female_Asian_60/mask1.jpg
003731,1,2,m,5,input/data/train/images/003731_female_Asian_60/mask5.jpg
003731,1,2,m,5,input/data/train/images/003731_female_Asian_60/mask3.jpg
001592,0,1,n,13,input/data/train/images/001592_male_Asian_59/normal.jpg
001592,0,1,i,7,input/data/train/images/001592_male_Asian_59/incorrect_mask.jpg
001592,0,1,m,1,input/data/train/images/001592_male_Asian_59/mask2.jpg
001592,0,1,m,1,input/data/train/images/001592_male_Asian_59/mask4.jpg
001592,0,1,m,1,input/data/train/images/001592_male_Asian_59/mask1.jpg
001592,0,1,m,1,input/data/train/images/001592_male_Asian_59/mask5.jpg
001592,0,1,m,1,input/data/train/images/001592_male_Asian_59/mask3.jpg
001360,0,0,n,12,input/data/train/images/001360_male_Asian_26/normal.jpg
001360,0,0,i,6,input/data/train/images/001360_male_Asian_26/incorrect_mask.jpg
001360,0,0,m,0,input/data/train/images/001360_male_Asian_26/mask2.jpg
001360,0,0,m,0,input/data/train/images/001360_male_Asian_26/mask4.jpg
001360,0,0,m,0,input/data/train/images/001360_male_Asian_26/mask1.jpg
001360,0,0,m,0,input/data/train/images/001360_male_Asian_26/mask5.jpg
001360,0,0,m,0,input/data/train/images/001360_male_Asian_26/mask3.jpg
005453,1,2,n,17,input/data/train/images/005453_female_Asian_60/normal.jpg
005453,1,2,i,11,input/data/train/images/005453_female_Asian_60/incorrect_mask.jpg
005453,1,2,m,5,input/data/train/images/005453_female_Asian_60/mask2.jpg
005453,1,2,m,5,input/data/train/images/005453_female_Asian_60/mask4.jpg
005453,1,2,m,5,input/data/train/images/005453_female_Asian_60/mask1.jpg
005453,1,2,m,5,input/data/train/images/005453_female_Asian_60/mask5.jpg
005453,1,2,m,5,input/data/train/images/005453_female_Asian_60/mask3.jpg
001664,1,1,n,16,input/data/train/images/001664_female_Asian_51/normal.jpg
001664,1,1,i,10,input/data/train/images/001664_female_Asian_51/incorrect_mask.jpg
001664,1,1,m,4,input/data/train/images/001664_female_Asian_51/mask2.jpg
001664,1,1,m,4,input/data/train/images/001664_female_Asian_51/mask4.jpg
001664,1,1,m,4,input/data/train/images/001664_female_Asian_51/mask1.jpg
001664,1,1,m,4,input/data/train/images/001664_female_Asian_51/mask5.jpg
001664,1,1,m,4,input/data/train/images/001664_female_Asian_51/mask3.jpg
000376,1,1,n,16,input/data/train/images/000376_female_Asian_59/normal.jpg
000376,1,1,i,10,input/data/train/images/000376_female_Asian_59/incorrect_mask.jpg
000376,1,1,m,4,input/data/train/images/000376_female_Asian_59/mask2.jpg
000376,1,1,m,4,input/data/train/images/000376_female_Asian_59/mask4.jpg
000376,1,1,m,4,input/data/train/images/000376_female_Asian_59/mask1.jpg
000376,1,1,m,4,input/data/train/images/000376_female_Asian_59/mask5.jpg
000376,1,1,m,4,input/data/train/images/000376_female_Asian_59/mask3.jpg
001594,0,1,n,13,input/data/train/images/001594_male_Asian_58/normal.jpg
001594,0,1,i,7,input/data/train/images/001594_male_Asian_58/incorrect_mask.jpg
001594,0,1,m,1,input/data/train/images/001594_male_Asian_58/mask2.jpg
001594,0,1,m,1,input/data/train/images/001594_male_Asian_58/mask4.jpg
001594,0,1,m,1,input/data/train/images/001594_male_Asian_58/mask1.jpg
001594,0,1,m,1,input/data/train/images/001594_male_Asian_58/mask5.jpg
001594,0,1,m,1,input/data/train/images/001594_male_Asian_58/mask3.jpg
005052,0,1,n,13,input/data/train/images/005052_male_Asian_46/normal.jpg
005052,0,1,i,7,input/data/train/images/005052_male_Asian_46/incorrect_mask.jpg
005052,0,1,m,1,input/data/train/images/005052_male_Asian_46/mask2.jpg
005052,0,1,m,1,input/data/train/images/005052_male_Asian_46/mask4.jpg
005052,0,1,m,1,input/data/train/images/005052_male_Asian_46/mask1.jpg
005052,0,1,m,1,input/data/train/images/005052_male_Asian_46/mask5.jpg
005052,0,1,m,1,input/data/train/images/005052_male_Asian_46/mask3.jpg
006056,1,0,m,3,input/data/train/images/006056_female_Asian_19/mask3.png
006056,1,0,m,3,input/data/train/images/006056_female_Asian_19/mask2.png
006056,1,0,n,15,input/data/train/images/006056_female_Asian_19/normal.png
006056,1,0,i,9,input/data/train/images/006056_female_Asian_19/incorrect_mask.png
006056,1,0,m,3,input/data/train/images/006056_female_Asian_19/mask5.png
006056,1,0,m,3,input/data/train/images/006056_female_Asian_19/mask1.png
006056,1,0,m,3,input/data/train/images/006056_female_Asian_19/mask4.png
006523,1,0,n,15,input/data/train/images/006523_female_Asian_19/normal.jpeg
006523,1,0,m,3,input/data/train/images/006523_female_Asian_19/mask3.jpeg
006523,1,0,m,3,input/data/train/images/006523_female_Asian_19/mask2.jpeg
006523,1,0,m,3,input/data/train/images/006523_female_Asian_19/mask5.jpeg
006523,1,0,m,3,input/data/train/images/006523_female_Asian_19/mask4.jpeg
006523,1,0,i,9,input/data/train/images/006523_female_Asian_19/incorrect_mask.jpeg
006523,1,0,m,3,input/data/train/images/006523_female_Asian_19/mask1.jpeg
004267,1,1,n,16,input/data/train/images/004267_female_Asian_58/normal.jpg
004267,1,1,i,10,input/data/train/images/004267_female_Asian_58/incorrect_mask.jpg
004267,1,1,m,4,input/data/train/images/004267_female_Asian_58/mask2.jpg
004267,1,1,m,4,input/data/train/images/004267_female_Asian_58/mask4.jpg
004267,1,1,m,4,input/data/train/images/004267_female_Asian_58/mask1.jpg
004267,1,1,m,4,input/data/train/images/004267_female_Asian_58/mask5.jpg
004267,1,1,m,4,input/data/train/images/004267_female_Asian_58/mask3.jpg
006438,1,0,n,15,input/data/train/images/006438_female_Asian_18/normal.jpg
006438,1,0,i,9,input/data/train/images/006438_female_Asian_18/incorrect_mask.jpg
006438,1,0,m,3,input/data/train/images/006438_female_Asian_18/mask2.jpg
006438,1,0,m,3,input/data/train/images/006438_female_Asian_18/mask4.jpg
006438,1,0,m,3,input/data/train/images/006438_female_Asian_18/mask1.jpg
006438,1,0,m,3,input/data/train/images/006438_female_Asian_18/mask5.jpg
006438,1,0,m,3,input/data/train/images/006438_female_Asian_18/mask3.jpg
001513,0,0,n,12,input/data/train/images/001513_male_Asian_22/normal.jpg
001513,0,0,i,6,input/data/train/images/001513_male_Asian_22/incorrect_mask.jpg
001513,0,0,m,0,input/data/train/images/001513_male_Asian_22/mask2.jpg
001513,0,0,m,0,input/data/train/images/001513_male_Asian_22/mask4.jpg
001513,0,0,m,0,input/data/train/images/001513_male_Asian_22/mask1.jpg
001513,0,0,m,0,input/data/train/images/001513_male_Asian_22/mask5.jpg
001513,0,0,m,0,input/data/train/images/001513_male_Asian_22/mask3.jpg
003542,0,1,n,13,input/data/train/images/003542_male_Asian_58/normal.jpg
003542,0,1,i,7,input/data/train/images/003542_male_Asian_58/incorrect_mask.jpg
003542,0,1,m,1,input/data/train/images/003542_male_Asian_58/mask2.jpg
003542,0,1,m,1,input/data/train/images/003542_male_Asian_58/mask4.jpg
003542,0,1,m,1,input/data/train/images/003542_male_Asian_58/mask1.jpg
003542,0,1,m,1,input/data/train/images/003542_male_Asian_58/mask5.jpg
003542,0,1,m,1,input/data/train/images/003542_male_Asian_58/mask3.jpg
004413,0,0,n,12,input/data/train/images/004413_male_Asian_18/normal.jpg
004413,0,0,i,6,input/data/train/images/004413_male_Asian_18/incorrect_mask.jpg
004413,0,0,m,0,input/data/train/images/004413_male_Asian_18/mask2.jpg
004413,0,0,m,0,input/data/train/images/004413_male_Asian_18/mask4.jpg
004413,0,0,m,0,input/data/train/images/004413_male_Asian_18/mask1.jpg
004413,0,0,m,0,input/data/train/images/004413_male_Asian_18/mask5.jpg
004413,0,0,m,0,input/data/train/images/004413_male_Asian_18/mask3.jpg
006088,0,0,n,12,input/data/train/images/006088_male_Asian_18/normal.jpg
006088,0,0,i,6,input/data/train/images/006088_male_Asian_18/incorrect_mask.jpg
006088,0,0,m,0,input/data/train/images/006088_male_Asian_18/mask2.jpg
006088,0,0,m,0,input/data/train/images/006088_male_Asian_18/mask4.jpg
006088,0,0,m,0,input/data/train/images/006088_male_Asian_18/mask1.jpg
006088,0,0,m,0,input/data/train/images/006088_male_Asian_18/mask5.jpg
006088,0,0,m,0,input/data/train/images/006088_male_Asian_18/mask3.jpg
000827,1,1,n,16,input/data/train/images/000827_female_Asian_55/normal.jpg
000827,1,1,i,10,input/data/train/images/000827_female_Asian_55/incorrect_mask.jpg
000827,1,1,m,4,input/data/train/images/000827_female_Asian_55/mask2.jpg
000827,1,1,m,4,input/data/train/images/000827_female_Asian_55/mask4.jpg
000827,1,1,m,4,input/data/train/images/000827_female_Asian_55/mask1.jpg
000827,1,1,m,4,input/data/train/images/000827_female_Asian_55/mask5.jpg
000827,1,1,m,4,input/data/train/images/000827_female_Asian_55/mask3.jpg
005017,1,1,n,16,input/data/train/images/005017_female_Asian_55/normal.jpg
005017,1,1,i,10,input/data/train/images/005017_female_Asian_55/incorrect_mask.jpg
005017,1,1,m,4,input/data/train/images/005017_female_Asian_55/mask2.jpg
005017,1,1,m,4,input/data/train/images/005017_female_Asian_55/mask4.jpg
005017,1,1,m,4,input/data/train/images/005017_female_Asian_55/mask1.jpg
005017,1,1,m,4,input/data/train/images/005017_female_Asian_55/mask5.jpg
005017,1,1,m,4,input/data/train/images/005017_female_Asian_55/mask3.jpg
003435,1,1,n,16,input/data/train/images/003435_female_Asian_52/normal.jpg
003435,1,1,i,10,input/data/train/images/003435_female_Asian_52/incorrect_mask.jpg
003435,1,1,m,4,input/data/train/images/003435_female_Asian_52/mask2.jpg
003435,1,1,m,4,input/data/train/images/003435_female_Asian_52/mask4.jpg
003435,1,1,m,4,input/data/train/images/003435_female_Asian_52/mask1.jpg
003435,1,1,m,4,input/data/train/images/003435_female_Asian_52/mask5.jpg
003435,1,1,m,4,input/data/train/images/003435_female_Asian_52/mask3.jpg
000672,1,1,n,16,input/data/train/images/000672_female_Asian_53/normal.jpg
